"REF_DATE","GEO","DGUID","Housing estimates","Type of unit","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019","Census metropolitan areas","","Housing starts","Semi-detached units","Units","300","units","0","v42127717","1.1.3","7312","","","","0"
"2019","Census metropolitan areas","","Housing starts","Row units","Units","300","units","0","v42127718","1.1.4","21810","","","","0"
"2019","Census metropolitan areas","","Housing starts","Apartment and other unit types","Units","300","units","0","v42127719","1.1.5","104381","","","","0"
"2019","Census metropolitan areas","","Housing under construction","Total units","Units","300","units","0","v42127720","1.2.1","243188","","","","0"
"2019","Census metropolitan areas","","Housing under construction","Single-detached units","Units","300","units","0","v42127721","1.2.2","27679","","","","0"
"2019","Census metropolitan areas","","Housing under construction","Semi-detached units","Units","300","units","0","v42127722","1.2.3","5128","","","","0"
"2019","Census metropolitan areas","","Housing under construction","Row units","Units","300","units","0","v42127723","1.2.4","21295","","","","0"
"2019","Census metropolitan areas","","Housing under construction","Apartment and other unit types","Units","300","units","0","v42127724","1.2.5","189086","","","","0"
"2019","Census metropolitan areas","","Housing completions","Total units","Units","300","units","0","v42127725","1.3.1","147330","","","","0"
"2019","Census metropolitan areas","","Housing completions","Single-detached units","Units","300","units","0","v42127726","1.3.2","37958","","","","0"
"2019","Census metropolitan areas","","Housing completions","Semi-detached units","Units","300","units","0","v42127727","1.3.3","7657","","","","0"
"2019","Census metropolitan areas","","Housing completions","Row units","Units","300","units","0","v42127728","1.3.4","19629","","","","0"
"2019","Census metropolitan areas","","Housing completions","Apartment and other unit types","Units","300","units","0","v42127729","1.3.5","82086","","","","0"
"2019","Abbotsford-Mission, British Columbia","2011S0503932","Housing starts","Total units","Units","300","units","0","v42128060","30.1.1","1694","","","","0"
"2019","Abbotsford-Mission, British Columbia","2011S0503932","Housing starts","Single-detached units","Units","300","units","0","v42128061","30.1.2","354","","","","0"
"2019","Abbotsford-Mission, British Columbia","2011S0503932","Housing starts","Semi-detached units","Units","300","units","0","v42128062","30.1.3","22","","","","0"
"2019","Abbotsford-Mission, British Columbia","2011S0503932","Housing starts","Row units","Units","300","units","0","v42128063","30.1.4","305","","","","0"
"2019","Abbotsford-Mission, British Columbia","2011S0503932","Housing starts","Apartment and other unit types","Units","300","units","0","v42128064","30.1.5","1013","","","","0"
"2019","Abbotsford-Mission, British Columbia","2011S0503932","Housing under construction","Total units","Units","300","units","0","v42128065","30.2.1","1598","","","","0"
"2019","Abbotsford-Mission, British Columbia","2011S0503932","Housing under construction","Single-detached units","Units","300","units","0","v42128066","30.2.2","309","","","","0"
"2019","Abbotsford-Mission, British Columbia","2011S0503932","Housing under construction","Semi-detached units","Units","300","units","0","v42128067","30.2.3","16","","","","0"
"2019","Abbotsford-Mission, British Columbia","2011S0503932","Housing under construction","Row units","Units","300","units","0","v42128068","30.2.4","216","","","","0"
"2019","Abbotsford-Mission, British Columbia","2011S0503932","Housing under construction","Apartment and other unit types","Units","300","units","0","v42128069","30.2.5","1057","","","","0"
"2019","Abbotsford-Mission, British Columbia","2011S0503932","Housing completions","Total units","Units","300","units","0","v42128070","30.3.1","1303","","","","0"
"2019","Abbotsford-Mission, British Columbia","2011S0503932","Housing completions","Single-detached units","Units","300","units","0","v42128071","30.3.2","313","","","","0"
"2019","Abbotsford-Mission, British Columbia","2011S0503932","Housing completions","Semi-detached units","Units","300","units","0","v42128072","30.3.3","48","","","","0"
"2019","Abbotsford-Mission, British Columbia","2011S0503932","Housing completions","Row units","Units","300","units","0","v42128073","30.3.4","399","","","","0"
"2019","Abbotsford-Mission, British Columbia","2011S0503932","Housing completions","Apartment and other unit types","Units","300","units","0","v42128074","30.3.5","543","","","","0"
"2019","Barrie, Ontario","2011S0503568","Housing starts","Total units","Units","300","units","0","v42135912","32.1.1","784","","","","0"
"2019","Barrie, Ontario","2011S0503568","Housing starts","Single-detached units","Units","300","units","0","v42135908","32.1.2","236","","","","0"
"2019","Barrie, Ontario","2011S0503568","Housing starts","Semi-detached units","Units","300","units","0","v42135909","32.1.3","6","","","","0"
"2019","Barrie, Ontario","2011S0503568","Housing starts","Row units","Units","300","units","0","v42135910","32.1.4","116","","","","0"
"2019","Barrie, Ontario","2011S0503568","Housing starts","Apartment and other unit types","Units","300","units","0","v42135911","32.1.5","426","","","","0"
"2019","Barrie, Ontario","2011S0503568","Housing under construction","Total units","Units","300","units","0","v42135942","32.2.1","1073","","","","0"
"2019","Barrie, Ontario","2011S0503568","Housing under construction","Single-detached units","Units","300","units","0","v42135938","32.2.2","225","","","","0"
"2019","Barrie, Ontario","2011S0503568","Housing under construction","Semi-detached units","Units","300","units","0","v42135939","32.2.3","8","","","","0"
"2019","Barrie, Ontario","2011S0503568","Housing under construction","Row units","Units","300","units","0","v42135940","32.2.4","149","","","","0"
"2019","Barrie, Ontario","2011S0503568","Housing under construction","Apartment and other unit types","Units","300","units","0","v42135941","32.2.5","691","","","","0"
"2019","Barrie, Ontario","2011S0503568","Housing completions","Total units","Units","300","units","0","v42135972","32.3.1","1015","","","","0"
"2019","Barrie, Ontario","2011S0503568","Housing completions","Single-detached units","Units","300","units","0","v42135968","32.3.2","559","","","","0"
"2019","Barrie, Ontario","2011S0503568","Housing completions","Semi-detached units","Units","300","units","0","v42135969","32.3.3","2","","","","0"
"2019","Barrie, Ontario","2011S0503568","Housing completions","Row units","Units","300","units","0","v42135970","32.3.4","234","","","","0"
"2019","Barrie, Ontario","2011S0503568","Housing completions","Apartment and other unit types","Units","300","units","0","v42135971","32.3.5","220","","","","0"
"2019","Brantford, Ontario","2011S0503543","Housing starts","Total units","Units","300","units","0","v42135917","33.1.1","586","","","","0"
"2019","Brantford, Ontario","2011S0503543","Housing starts","Single-detached units","Units","300","units","0","v42135913","33.1.2","410","","","","0"
"2019","Brantford, Ontario","2011S0503543","Housing starts","Semi-detached units","Units","300","units","0","v42135914","33.1.3","12","","","","0"
"2019","Brantford, Ontario","2011S0503543","Housing starts","Row units","Units","300","units","0","v42135915","33.1.4","160","","","","0"
"2019","Brantford, Ontario","2011S0503543","Housing starts","Apartment and other unit types","Units","300","units","0","v42135916","33.1.5","4","","","","0"
"2019","Brantford, Ontario","2011S0503543","Housing under construction","Total units","Units","300","units","0","v42135947","33.2.1","608","","","","0"
"2019","Brantford, Ontario","2011S0503543","Housing under construction","Single-detached units","Units","300","units","0","v42135943","33.2.2","326","","","","0"
"2019","Brantford, Ontario","2011S0503543","Housing under construction","Semi-detached units","Units","300","units","0","v42135944","33.2.3","10","","","","0"
"2019","Brantford, Ontario","2011S0503543","Housing under construction","Row units","Units","300","units","0","v42135945","33.2.4","268","","","","0"
"2019","Brantford, Ontario","2011S0503543","Housing under construction","Apartment and other unit types","Units","300","units","0","v42135946","33.2.5","4","","","","0"
"2019","Brantford, Ontario","2011S0503543","Housing completions","Total units","Units","300","units","0","v42135977","33.3.1","511","","","","0"
"2019","Brantford, Ontario","2011S0503543","Housing completions","Single-detached units","Units","300","units","0","v42135973","33.3.2","280","","","","0"
"2019","Brantford, Ontario","2011S0503543","Housing completions","Semi-detached units","Units","300","units","0","v42135974","33.3.3","6","","","","0"
"2019","Brantford, Ontario","2011S0503543","Housing completions","Row units","Units","300","units","0","v42135975","33.3.4","225","","","","0"
"2019","Brantford, Ontario","2011S0503543","Housing completions","Apartment and other unit types","Units","300","units","0","v42135976","33.3.5","0","","","","0"
"2019","Calgary, Alberta","2011S0503825","Housing starts","Total units","Units","300","units","0","v42127880","2.1.1","11909","","","","0"
"2019","Calgary, Alberta","2011S0503825","Housing starts","Single-detached units","Units","300","units","0","v42127881","2.1.2","3535","","","","0"
"2019","Calgary, Alberta","2011S0503825","Housing starts","Semi-detached units","Units","300","units","0","v42127882","2.1.3","1138","","","","0"
"2019","Calgary, Alberta","2011S0503825","Housing starts","Row units","Units","300","units","0","v42127883","2.1.4","1853","","","","0"
"2019","Calgary, Alberta","2011S0503825","Housing starts","Apartment and other unit types","Units","300","units","0","v42127884","2.1.5","5383","","","","0"
"2019","Calgary, Alberta","2011S0503825","Housing under construction","Total units","Units","300","units","0","v42127885","2.2.1","11587","","","","0"
"2019","Calgary, Alberta","2011S0503825","Housing under construction","Single-detached units","Units","300","units","0","v42127886","2.2.2","2165","","","","0"
"2019","Calgary, Alberta","2011S0503825","Housing under construction","Semi-detached units","Units","300","units","0","v42127887","2.2.3","726","","","","0"
"2019","Calgary, Alberta","2011S0503825","Housing under construction","Row units","Units","300","units","0","v42127888","2.2.4","1485","","","","0"
"2019","Calgary, Alberta","2011S0503825","Housing under construction","Apartment and other unit types","Units","300","units","0","v42127889","2.2.5","7211","","","","0"
"2019","Calgary, Alberta","2011S0503825","Housing completions","Total units","Units","300","units","0","v42127890","2.3.1","11134","","","","0"
"2019","Calgary, Alberta","2011S0503825","Housing completions","Single-detached units","Units","300","units","0","v42127891","2.3.2","3504","","","","0"
"2019","Calgary, Alberta","2011S0503825","Housing completions","Semi-detached units","Units","300","units","0","v42127892","2.3.3","1200","","","","0"
"2019","Calgary, Alberta","2011S0503825","Housing completions","Row units","Units","300","units","0","v42127893","2.3.4","1727","","","","0"
"2019","Calgary, Alberta","2011S0503825","Housing completions","Apartment and other unit types","Units","300","units","0","v42127894","2.3.5","4703","","","","0"
"2019","Edmonton, Alberta","2011S0503835","Housing starts","Total units","Units","300","units","0","v42128090","4.1.1","10720","","","","0"
"2019","Edmonton, Alberta","2011S0503835","Housing starts","Single-detached units","Units","300","units","0","v42128091","4.1.2","4140","","","","0"
